kernel,coreF,memF,real,predict
scanScanExclusiveShared,900,3600,1.001094,1.223373
scanScanExclusiveShared,900,3900,1.000105,1.187417
scanUniformUpdate,1100,2100,1.766748,1.845087
scanUniformUpdate,1100,2600,1.399123,1.563431
scanUniformUpdate,1100,3100,1.156938,1.311344
scanUniformUpdate,1100,3600,1.000000,1.087694
scanUniformUpdate,1100,3900,0.918045,0.968749
scanUniformUpdate,1300,2100,1.766598,1.941366
scanUniformUpdate,1300,2600,1.399078,1.641785
scanUniformUpdate,1300,3100,1.156848,1.370554
scanUniformUpdate,1300,3600,0.999491,1.129068
scanUniformUpdate,1300,3900,0.917895,0.996333
scanUniformUpdate,1500,2100,1.766449,2.072747
scanUniformUpdate,1500,2600,1.398824,1.752980
scanUniformUpdate,1500,3100,1.156639,1.461039
scanUniformUpdate,1500,3600,0.999521,1.199752
scanUniformUpdate,1500,3900,0.914857,1.058053
scanUniformUpdate,700,2100,1.767047,1.747225
scanUniformUpdate,700,2600,1.400709,1.502113
scanUniformUpdate,700,3100,1.288288,1.289817
scanUniformUpdate,700,3600,1.310269,1.105058
scanUniformUpdate,700,3900,1.310509,1.009303
scanUniformUpdate,900,2100,1.766598,1.781759
scanUniformUpdate,900,2600,1.399422,1.518577
scanUniformUpdate,900,3100,1.157462,1.286399
scanUniformUpdate,900,3600,1.001032,1.080249
scanUniformUpdate,900,3900,1.000180,0.972083
sortingNetworks,1100,2100,1.002057,0.989527
sortingNetworks,1100,2600,1.001543,0.966056
sortingNetworks,1100,3100,1.001616,0.970755
sortingNetworks,1100,3600,1.000000,1.002358
sortingNetworks,1100,3900,0.999412,1.033293
sortingNetworks,1300,2100,0.850279,0.839924
sortingNetworks,1300,2600,0.849398,0.798707
sortingNetworks,1300,3100,0.848736,0.785670
sortingNetworks,1300,3600,0.848516,0.798228
sortingNetworks,1300,3900,0.848663,0.819076
sortingNetworks,1500,2100,0.749927,0.722583
sortingNetworks,1500,2600,0.749192,0.664371
sortingNetworks,1500,3100,0.749045,0.632230
sortingNetworks,1500,3600,0.748898,0.627536
sortingNetworks,1500,3900,0.749118,0.636634
sortingNetworks,700,2100,1.560535,1.385135
sortingNetworks,700,2600,1.561123,1.399269
sortingNetworks,700,3100,1.561269,1.439844
sortingNetworks,700,3600,1.564282,1.507284
sortingNetworks,700,3900,1.562445,1.560038
sortingNetworks,900,2100,1.224140,1.170622
sortingNetworks,900,2600,1.223259,1.166866
sortingNetworks,900,3100,1.223406,1.189468
sortingNetworks,900,3600,1.223847,1.238406
sortingNetworks,900,3900,1.217161,1.281091
srad,1100,2100,1.070602,1.432493
srad,1100,2600,1.032937,1.308930
srad,1100,3100,1.009984,1.212908
srad,1100,3600,1.000000,1.141731
srad,1100,3900,0.993500,1.111620
srad,1300,2100,0.940501,1.321801
srad,1300,2600,0.904298,1.181084
srad,1300,3100,0.877768,1.065369
srad,1300,3600,0.864830,0.977211
