appName,coreF,memF,argNo,kernel,power/W
vectorAdd,1680,6300,input00,vectorAdd,136.55583999999996
vectorAdd,1680,6800,input00,vectorAdd,142.70400999999998
vectorAdd,1680,7300,input00,vectorAdd,150.39518000000004
vectorAdd,1980,5800,input00,vectorAdd,135.21658000000002
vectorAdd,1980,6300,input00,vectorAdd,139.12325000000004
vectorAdd,1980,6800,input00,vectorAdd,148.42954
vectorAdd,1980,7300,input00,vectorAdd,154.44674999999998
vectorAdd,2080,5800,input00,vectorAdd,137.94080999999997
vectorAdd,2080,6300,input00,vectorAdd,144.92965999999998
vectorAdd,2080,6800,input00,vectorAdd,150.84190999999998
vectorAdd,2080,7300,input00,vectorAdd,158.82215
